# time,value
4192,Infinity
4197,Infinity
4202,Infinity
4207,Infinity
4212,Infinity
4217,Infinity
4222,Infinity
4227,Infinity
4232,Infinity
4237,Infinity
4242,Infinity
4247,Infinity
4252,Infinity
4257,Infinity
4262,Infinity
4267,Infinity
4272,Infinity
4277,Infinity
4282,Infinity
4287,Infinity
4292,Infinity
4297,Infinity
4302,Infinity
4307,Infinity
4312,Infinity
4317,Infinity
4322,Infinity
4327,Infinity
4332,Infinity
4337,Infinity
4342,Infinity
4347,Infinity
4352,Infinity
4357,Infinity
4362,Infinity
4367,Infinity
4372,Infinity
4377,Infinity
4382,Infinity
4387,Infinity
4392,Infinity
4397,Infinity
4402,Infinity
4407,Infinity
4412,Infinity
4417,Infinity
4422,Infinity
4427,Infinity
4432,Infinity
4437,Infinity
4442,Infinity
4447,Infinity
4452,Infinity
4457,Infinity
4462,Infinity
4467,Infinity
4472,Infinity
4477,Infinity
4482,Infinity
4487,Infinity
4492,Infinity
4497,Infinity
4502,Infinity
4507,Infinity
4512,Infinity
4517,Infinity
4523,Infinity
4528,Infinity
4533,Infinity
4538,Infinity
4543,Infinity
4548,Infinity
4553,Infinity
4558,Infinity
4563,Infinity
4568,Infinity
4573,Infinity
4578,Infinity
4583,Infinity
4588,Infinity
4593,Infinity
4598,Infinity
4603,Infinity
4608,Infinity
4613,Infinity
4618,Infinity
4623,Infinity
4628,Infinity
4633,Infinity
4638,Infinity
4643,Infinity
4648,Infinity
4653,Infinity
4658,Infinity
4663,Infinity
4668,Infinity
4673,Infinity
4678,Infinity
4683,Infinity
4688,Infinity
4693,Infinity
4698,Infinity
4703,Infinity
4708,Infinity
4713,Infinity
4718,Infinity
4723,Infinity
4728,Infinity
4733,Infinity
4738,Infinity
4743,Infinity
4748,Infinity
4753,Infinity
4758,Infinity
4763,Infinity
4768,Infinity
4773,Infinity
4778,Infinity
4783,Infinity
4788,Infinity
4793,Infinity
4798,Infinity
4803,Infinity
4808,Infinity
4813,Infinity
4818,Infinity
4823,Infinity
4828,Infinity
4833,Infinity
4838,Infinity
4843,Infinity
4848,Infinity
4853,Infinity
4858,Infinity
4863,Infinity
4868,Infinity
4873,Infinity
4878,Infinity
4883,Infinity
4888,Infinity
4893,Infinity
4898,Infinity
4903,Infinity
4908,Infinity
4913,Infinity
4918,Infinity
4923,Infinity
4928,Infinity
4933,Infinity
4938,Infinity
4943,Infinity
4948,Infinity
4953,Infinity
4958,Infinity
4963,Infinity
4968,Infinity
4973,Infinity
4978,Infinity
4983,Infinity
4988,Infinity
4993,Infinity
4998,Infinity
5003,Infinity
5008,Infinity
5013,Infinity
5018,Infinity
5023,Infinity
5028,Infinity
5033,Infinity
5038,Infinity
5043,Infinity
5048,Infinity
5054,Infinity
5059,Infinity
5064,Infinity
5069,Infinity
5074,Infinity
5079,Infinity
5084,Infinity
5089,Infinity
5094,Infinity
5099,Infinity
5104,Infinity
5109,Infinity
5114,Infinity
5119,Infinity
5124,Infinity
5129,Infinity
